인허가일자,상태코드,폐업일자,사업장명,구명,동명
20210210,1,0,시간을들이다,동작구,상도동
20210216,1,0,씨에스유통(주)대림점,영등포구,대림동
20210224,1,0,요조제과,동작구,사당동
20210209,1,0,고대병원 롤링핀 신관점,성북구,안암동5가
20210210,1,0,O:PANE(오파네),영등포구,양평동5가
20210316,1,0,윌비(will.B),강남구,신사동
20210316,1,0,그라동 빵집,송파구,문정동
20210316,1,0,폴콘 롯데몰 은평,은평구,진관동
20210316,1,0,따순기미,강서구,공항동
20210222,1,0,더플레이트디저트,영등포구,여의도동
20210222,1,0,카페레이어드(CAFE LAYRED),영등포구,여의도동
20210222,1,0,끼리카페(KIRI CAFE),영등포구,여의도동
20210222,1,0,슈르르카(Chururuca),영등포구,여의도동
20210222,1,0,르쁘띠푸(LE PETIT FOUR),영등포구,여의도동
20210222,1,0,마얘(MAILLET),영등포구,여의도동
20210405,1,0,오케이 베이커리,관악구,신림동
20210414,1,0,르푸도레,강남구,삼성동
20210310,1,0,고미제과,동작구,노량진동
20210310,1,0,럽대디맘,강서구,내발산동
20210310,1,0,ohlala(올라라),강서구,마곡동
20210226,1,0,뚜레쥬르 월계역점,노원구,월계동
20210226,1,0,엘리제과자점,노원구,상계동
20210322,1,0,주식회사 듀자미,강남구,신사동
20210310,1,0,디저트공간,노원구,상계동
20210310,1,0,페이브푸드 방배별관,서초구,방배동
20210310,1,0,썸띵어바웃커피,강남구,역삼동
20210406,1,0,스낵빌리지(Snack village),강동구,성내동
20210310,1,0,마롱케이크,마포구,성산동
20210405,1,0,밀 베이커리(FARINE),중랑구,면목동
20210414,1,0,카페그리너리티(cafe greenerity),도봉구,창동
20191028,1,0,명일제빵소,강동구,명일동
20210426,1,0,테디베이커리,관악구,봉천동
20210426,1,0,밀크청크,관악구,신림동
20210322,1,0,우노케이크,강동구,성내동
20210426,1,0,뚜레쥬르 충암점,서대문구,홍은동
20210331,1,0,햄니케이크,마포구,연남동
20210319,1,0,키먼트,마포구,신공덕동
20210331,1,0,따뜨탄빵구움,은평구,응암동
20210326,1,0,미깡케이크&커피,동대문구,전농동
20210401,1,0,대선당,강서구,마곡동
20210330,1,0,페이브베이커리 방배본점,서초구,방배동
20210401,1,0,우쥬케이크(wouldyoucake),광진구,중곡동
20210406,1,0,종 베이커리,관악구,신림동
20210406,1,0,프랑세즈,강서구,화곡동
20210326,1,0,The Earth (디 얼스),서초구,방배동
20210330,1,0,제이레서피,구로구,신도림동
20210402,1,0,윌비(will.B),강남구,압구정동
20210416,1,0,선녀호두파이,동작구,상도1동
20210421,1,0,백석과자점,강동구,명일동
20210421,1,0,우리쌀빵,강동구,둔촌동
20210309,1,0,찰리의빵공장,양천구,신정동
20210309,1,0,빵드밀 목동역점,양천구,신정동
20210420,1,0,한나식빵 청량리점,동대문구,전농동
20210420,1,0,땡큐브런치하우스,강북구,미아동
20210421,1,0,크로플로,강남구,개포동
20210415,1,0,하이제씨,종로구,동숭동
20210402,1,0,빵장수단팥빵 합정점,마포구,서교동
20210415,1,0,핫브레드여의나루역점,영등포구,여의도동
20210416,1,0,롯데쇼핑(주)롯데슈퍼 위례중앙점,송파구,장지동
20180907,1,0,해피해피 브레드,중구,중림동
20181010,1,0,블랑도우(BLANC DOU),관악구,봉천동
20181010,1,0,심(心)빵,금천구,독산동
20181101,1,0,헤이진,용산구,갈월동
20181005,1,0,제이니베이커리,동작구,사당동
20181012,1,0,안가네 대추빵,은평구,응암동
20181012,1,0,아이라이크케이크,노원구,공릉동
20181024,1,0,언니의식빵가게 흑석점,동작구,흑석동
20181024,1,0,뚜레쥬르 롯데마트 김포공항점,강서구,방화동
20181011,1,0,십장생베이커리,관악구,봉천동
20181029,1,0,케키하우스,송파구,송파동
20181008,1,0,외계인 방앗간,강남구,논현동
20181008,1,0,우리동네식빵,광진구,구의동
20181008,1,0,빵이좋은사람들1호점,강북구,미아동
20181008,1,0,갤러리 세느,종로구,낙원동
20181016,1,0,멜랑상회,광진구,구의동
20181015,1,0,뚜레쥬르카페답십리역점,동대문구,답십리동
20181022,1,0,반한달,관악구,신림동
20181022,1,0,던킨도너츠 뉴코아강남점,서초구,잠원동
20181022,1,0,금옥당,서대문구,연희동
20181017,1,0,오븐스프링,송파구,방이동
20181023,1,0,아델라이,마포구,신공덕동
20181025,1,0,황급찹쌀꽈배기,관악구,신림동
20181025,1,0,아레테베이커리앤카페,노원구,공릉동
20140613,1,0,뺑비(Pain Bis),광진구,중곡동
20140821,1,0,르빵프레(Le Pain Frais),광진구,중곡동
20180727,1,0,뚜레쥬르신촌로터리점,마포구,노고산동
20180810,1,0,외계인방앗간 마포용강점,마포구,용강동
20180816,1,0,미라보 양과자점,마포구,연남동
20180820,1,0,비스토핑(Bistopping),마포구,상수동
20180927,1,0,파리바게트 애오개점,마포구,아현동
20180927,1,0,쿄베이커리,마포구,연남동
20180928,1,0,후니지니,마포구,성산동
20181203,1,0,에잇비돌체,강남구,신사동
20181226,1,0,(주)한국요유빵 마포지점,마포구,도화동
20181219,1,0,에맥앤볼리오스 신세계강남팝업,서초구,반포동
20181203,1,0,밀갸또,서초구,서초동
20181203,1,0,그냥카롱,영등포구,당산동1가
20181203,1,0,브로트아트,영등포구,여의도동
20180807,1,0,라그랑우스,광진구,자양동
20181203,1,0,마이파리(myparis),마포구,상암동
20181203,1,0,빵드밀 역촌점,은평구,신사동
20181228,1,0,느티나무 베이커리,서초구,염곡동
20181228,1,0,도담도담식빵 강일점,강동구,강일동
20181115,1,0,치즈케익카스테라카페,서대문구,북가좌동
20190104,1,0,해피해피케이크,강남구,논현동
20181206,1,0,퐁당카롱,금천구,시흥동
20181206,1,0,김철용BAKERY,동작구,상도동
20190102,1,0,우리동네식빵,금천구,독산동
20190103,1,0,라라브레드,송파구,송파동
20190103,1,0,후와리,성북구,동소문동7가
20181126,1,0,카페 에뚜왈,서대문구,충정로3가
20181213,1,0,뚜레쥬르,동대문구,전농동
20181210,1,0,알로하올라,동대문구,회기동
20181210,1,0,맘스케익앤커피 건대역점,광진구,화양동
20181127,1,0,강정이넘치는집,강남구,청담동
20181127,1,0,블랑제리가마,동작구,사당동
20181218,1,0,빵어니스타여의도점,영등포구,여의도동
20181218,1,0,브로트아트,영등포구,여의도동
20181109,1,0,당케베이킹스튜디오,중랑구,면목동
20181221,1,0,외계인방앗간 월곡점,성북구,하월곡동
20181116,1,0,금은빵,용산구,이태원동
20181211,1,0,키친랄라라 베이킹,서대문구,신촌동
20181221,1,0,광화문살롱,강서구,등촌동
20181207,1,0,팡떼지,마포구,도화동
20181120,1,0,장롱(장인의마카롱),마포구,망원동
20181212,1,0,몽상클레르 호텔점,중구,장충동2가
20181212,1,0,타미드브레드,강서구,화곡동
20181112,1,0,연희동 오븐,서대문구,연희동
20181112,1,0,빵굽는쉐프,강서구,마곡동
20181123,1,0,참베이커리,동작구,상도동
20181123,1,0,선아케이크,은평구,응암동
20201127,1,0,화이트리에 롯데월드점,송파구,신천동
20201210,1,0,코스티아베이커리카페,광진구,화양동
20201215,1,0,우리쌀빵,영등포구,문래동3가
20201215,1,0,폼드팡베이커리 영등포점,영등포구,영등포동
20210112,1,0,파리바게뜨 양재드림점,서초구,양재동
20210112,1,0,씨에스유통(주) 은마점,강남구,대치동
20210112,1,0,7월27일,송파구,가락동
20210112,1,0,이네스베이커리,강동구,둔촌동
20201215,1,0,유한회사 카페노티드 삼성,강남구,삼성동
20201215,1,0,파리바게뜨 방배역 센트럴,서초구,방배동
20210111,1,0,유한회사 카페노티드 CT,강남구,신사동
20201211,1,0,파리바게뜨 학동역고려은단,강남구,논현동
20210113,1,0,파트로,강동구,암사동
20201211,1,0,히비스코,영등포구,문래동3가
20201214,1,0,벨기에빵집,성동구,옥수동
20201221,1,0,당희,서대문구,홍은동
20201221,1,0,멜로드 도산,강남구,신사동
20210111,1,0,골든치즈타르트,마포구,합정동
20201207,1,0,베이크베이크,성동구,옥수동
20201222,1,0,카페안젤로 성의회관점,서초구,반포동
20201222,1,0,카페안젤로 서초평화빌딩점,서초구,서초동
20201222,1,0,마얘,서초구,반포동
20201224,1,0,아우어베이커리,강남구,압구정동
20201224,1,0,대한불교조계종 봉은사 서래원  베이커리&카페 여여,강남구,삼성동
20201203,1,0,sojae( 소재 ),은평구,증산동
20201203,1,0,마고,광진구,자양동
20201204,1,0,달콤방앗간,관악구,봉천동
20201224,1,0,아우어베이커리,서초구,반포동
20201224,1,0,조은가게,강서구,마곡동
20201224,1,0,미미화원,광진구,중곡동
20201204,1,0,아우어베이커리 롯데영등포점,영등포구,영등포동
20201204,1,0,레어마카롱,송파구,송파동
20201203,1,0,제빵왕 김여사,중랑구,묵동
20201222,1,0,베이크꾸마,서대문구,홍제동
20201202,1,0,스카이라운지,중구,회현동2가
20201207,1,0,뚜레쥬르 강동강일점,강동구,강일동
20210104,1,0,러시아케이크,중구,광희동1가
20201202,1,0,베이커 리,노원구,중계동
20201123,1,0,보마켓베이커리,용산구,이태원동
20201126,1,0,몽드,강남구,삼성동
20210127,1,0,너와 나의 케이크,중랑구,면목동
20201126,1,0,파티세리 아프렘,종로구,내수동
20201126,1,0,파티세리 아프렘,종로구,당주동
20201223,1,0,뚜레쥬르 카페강동역점,강동구,천호동
20210121,1,0,롯데쇼핑(주) 롯데슈퍼 신천점,송파구,잠실동
20191205,1,0,케이크칼미아,송파구,문정동
20201123,1,0,Mr.Bread(미스터브레드),양천구,신정동
20201223,1,0,메리어트 호텔 파티세리,서초구,반포동
20210202,1,0,베이커리완,중랑구,망우동
20210127,1,0,뚜레쥬르 구로디지털직영점,구로구,구로동
20210202,1,0,에이미 디저트 하우스,성북구,삼선동5가
20201223,1,0,굿브레드(good bread),광진구,구의동
20210106,1,0,GC 베이커리로컬(지씨베이커리로컬),관악구,신림동
20201218,1,0,(주)신세계푸드 블랑제리 월계점2,노원구,월계동
20210106,1,0,베이커리감성,동작구,사당동
20201229,1,0,파타티파타타(Patati Patata),강남구,논현동
20201201,1,0,르몽블랑,용산구,용산동2가
20201125,1,0,케이크츄(cakechu),구로구,구로동
20201201,1,0,(주)신세계푸드 이베이커리 하월곡점,성북구,하월곡동
20201102,1,0,언제나 토요일,서초구,방배동
20201125,1,0,삼송빵집 가든파이브점,송파구,문정동
20201125,1,0,흐비지떼,강남구,삼성동
20201201,1,0,명일당,강동구,명일동
20201218,1,0,주식회사 쉐즈알렉스,강남구,삼성동
20201228,1,0,브리오슈도레 정동점,중구,정동
20201201,1,0,꼼다비뛰드,강남구,역삼동
20201230,1,0,지니 양과점,중랑구,면목동
20201230,1,0,가든한공방중곡점,광진구,중곡동
20201228,1,0,겸재 케이크,종로구,누하동
20201125,1,0,송정빵집,강서구,공항동
20210106,1,0,그대를위한식빵,구로구,개봉동
20210205,1,0,마티스,송파구,가락동
20210205,1,0,브레드쇼,송파구,풍납동
20210208,1,0,이로운제과,광진구,자양동
20210203,1,0,폴앤폴리나,송파구,잠실동
20210204,1,0,크라상점,은평구,진관동
20201231,1,0,롯데쇼핑(주)롯데슈퍼 송파점,송파구,송파동
20210208,1,0,케키하우스,송파구,송파동
20201120,1,0,뚜레쥬르 장위뉴타운,성북구,장위동
20201120,1,0,베이커리 이씨네빵집,성북구,삼선동5가
20210204,1,0,(주)쟝블랑제리,동작구,사당동
20210114,1,0,던킨도너츠 LG트윈타워,영등포구,여의도동
20131114,1,0,톨,마포구,연남동
20210128,1,0,고스트쿠키,노원구,중계동
20210125,1,0,비틀버그(Beetle Bug),마포구,서교동
20210125,1,0,브레드웨이,마포구,노고산동
20210128,1,0,핫브레드 혜화역점,종로구,명륜4가
20210113,1,0,Mr. Bread (미스터 브레드),양천구,목동
20210120,1,0,버터풀앤크리멀러스 현대백화점 무역센터점,강남구,삼성동
20210129,1,0,교대 쌀빵,서초구,서초동
20210201,1,0,마얘,강남구,삼성동
20210201,1,0,르가르송파티시에(Le garcon patissier),성북구,길음동
20210115,1,0,레드애플용산아이파크몰점,용산구,한강로3가
20210201,1,0,비비케이크,노원구,상계동
20210122,1,0,행운식품 롯데마트중계점,노원구,중계동
20210122,1,0,꽃피앙,노원구,공릉동
20210115,1,0,젠틀카롱,양천구,신정동
20210115,1,0,퐁글,서대문구,창천동
20210122,1,0,스윗그램(sweetgram),성동구,성수동2가
20201209,1,0,블레스 제빵소,성북구,돈암동
20210115,1,0,메트로 제빵소,송파구,신천동
20201208,1,0,온기,강북구,미아동
20201209,1,0,해밍데이,양천구,목동
20010720,2,20171110,엔젤스베이커리,은평구,역촌동
20021111,2,20080211,제과(델리),은평구,녹번동
20030214,2,20131018,뚜레쥬르,은평구,역촌동
20011112,2,20200508,홍도선과자점,은평구,수색동
20020802,2,20090623,바게뜨프라쟈,은평구,불광동
20020909,2,20110608,크라운베이커리서부시장점,은평구,역촌동
20011010,2,20080520,레드팡,은평구,응암동
20050413,2,20091116,케익하우스엠마,중랑구,면목동
20050427,2,20130906,케잌하우스베르떼,중랑구,면목동
20050510,2,20070919,프랑세즈제과점,중랑구,망우동
20050621,2,20060613,그랜드베이커리,중랑구,면목동
20051007,2,20150504,최해식베이커리,중랑구,면목동
20051108,2,20090309,엔젤,중랑구,면목동
20051214,2,20070726,케익하우스 르방,중랑구,망우동
20051215,2,20071018,라브레아과자점,중랑구,면목동
20051216,2,20200730,빵고을,중랑구,면목동
20060316,2,20090413,바로굼빵터,중랑구,면목동
20060321,2,20100303,프렌드베이커리,중랑구,면목동
20060517,2,20200707,레스쁘아과자점(L'espoir),중랑구,면목동
20040729,2,20090303,던킨도너츠중화역점,중랑구,중화동
20040910,2,20100125,파리바게뜨,중랑구,상봉동
20041108,2,20051107,월드하우스,중랑구,망우동
20041209,2,20091124,카멜리아베이커리,중랑구,면목동
20050110,2,20100212,파리바게뜨,중랑구,신내동
20050113,2,20100330,케잌하우스리옹,중랑구,망우동
20050311,2,20060123,쉐프의꿈과자점,중랑구,신내동
20050314,2,20090601,빵을굽는사람들,중랑구,상봉동
20050316,2,20060123,쉐프의꿈과자점,중랑구,신내동
20060623,2,20070807,(주)한국철도유통 망우역 신라명과,중랑구,상봉동
20061016,2,20121119,초록빛제과점,중랑구,신내동
20061030,2,20090918,빵마을,중랑구,묵동
20061108,2,20081209,뺑드프랑스,중랑구,면목동
20061120,2,20070903,케익하우스시마,중랑구,면목동
20070420,2,20080714,광석이네빵집,중랑구,면목동
20070820,2,20150520,빡빡이의더큰도넛,중랑구,묵동
20070914,2,20081229,데메테르 케이크,중랑구,묵동
20080520,2,20090603,웰빙빵베이커리,중랑구,면목동
20080603,2,20180604,유가네빵집,중랑구,중화동
20080625,2,20120627,코코호도(상봉점),중랑구,망우동
19951030,2,20130212,주재근베이커리,성북구,하월곡동
20040308,2,20140328,빵구오,성북구,장위동
20040426,2,20150129,케익하우스몽마,성북구,석관동
20080711,2,20110107,빵나라,중랑구,면목동
20080730,2,20110919,그랑프리,중랑구,면목동
20080821,2,20130604,빵나무향기,중랑구,상봉동
20080911,2,20120308,뚜레쥬르 상봉역점,중랑구,상봉동
20081013,2,20100816,그랑프리빵,중랑구,묵동
20081023,2,20090703,정다운베이커리,중랑구,면목동
20081114,2,20101103,글로리아,중랑구,상봉동
20040531,2,20090814,던킨도너츠,성북구,동소문동1가
20090408,2,20121122,뚜레쥬르중랑교점,중랑구,상봉동
20090515,2,20110819,뚜레쥬르 중화역점,중랑구,중화동
20090527,2,20110329,뚜레쥬르 망우우림점,중랑구,망우동
20090604,2,20120116,뚜레쥬르(상봉한일점),중랑구,망우동
19960305,2,20050905,하이디베이커리,성북구,장위동
19960419,2,20160118,부산제과,성북구,석관동
19970718,2,20080603,미고베이커리(migo),성북구,동선동1가
20040109,2,20060614,신라명과,성북구,정릉동
20040217,2,20081028,파리바게뜨,성북구,성북동
20040221,2,20090316,시에떼 베이커리,성북구,돈암동
20040302,2,20060109,라스베리과자점,성북구,장위동
19920916,2,20080819,바게뜨베이커리,성북구,삼선동2가
19921201,2,20161012,케익하우스꾸뜨,성북구,동선동5가
19930416,2,20110616,케익하우스 박노현,성북구,장위동
19930902,2,20171229,크라운베이커리길음점,성북구,길음동
19940326,2,20171229,케익하우스몽마,성북구,장위동
19940506,2,20131023,레베르과자점,성북구,정릉동
20080121,2,20111229,던킨도너츠(사가정역점),중랑구,면목동
20080212,2,20091126,몽마베이커리,중랑구,면목동
20031224,2,20070601,빵이있어푸짐한하루,중랑구,묵동
20040112,2,20080211,케익하우스구페,중랑구,망우동
20040326,2,20060324,크라운베이커리,중랑구,상봉동
20040610,2,20061124,케익하우스로이,중랑구,면목동
20040611,2,20070802,글로벌브레드,중랑구,상봉동
20000726,2,20061229,던킨도너츠녹번역점,은평구,녹번동
20130218,2,20130410,빵,용산구,이태원동
20130510,2,20140611,슈가데디,용산구,이태원동
20180727,2,20201116,달상점,마포구,서교동
20181113,2,20190919,뚜레쥬르 북가좌초교점,서대문구,북가좌동
20181113,2,20210223,파파밀,강서구,마곡동
20181204,2,20181217,태극당,강남구,삼성동
20181102,2,20181214,카페어니스타,강남구,압구정동
20181105,2,20190705,피니시옹 서울(FINITION SEOUL),강남구,신사동
20181105,2,20210503,코코호도 마곡나루역점,강서구,마곡동
20181105,2,20201112,이루다꿈,서초구,우면동
20181204,2,20191007,호미,은평구,응암동
20190122,2,20201019,더케이크샵,용산구,보광동
20190121,2,20210219,케이크디어율,금천구,독산동
20190111,2,20201014,춤추는본도넛,중랑구,면목동
20190123,2,20201022,본 파틀렌(2호점),금천구,가산동
20190123,2,20200203,파리바게뜨영등포롯데마트점,영등포구,양평동3가
20190129,2,20210709,내안의끌림,관악구,신림동
20190117,2,20200221,봄을꿈꾸다,광진구,중곡동
20190208,2,20190812,프롬 소피,마포구,상암동
20190220,2,20200422,아티장베이커스 대치점,강남구,대치동
20190215,2,20210303,롱브레드베이커리,강남구,역삼동
20190125,2,20201231,마카롱 먹는날,은평구,역촌동
20190211,2,20200406,열한시오븐,강동구,성내동
20190211,2,20210318,진진브레드,성동구,성수동2가
20190124,2,20200623,베이크마이데이,마포구,망원동
20190219,2,20190228,비파티세리,중구,충무로1가
20190314,2,20190627,베즐리,강남구,삼성동
20190130,2,20190305,(주)튜브캐스트 베이커리카페 딜라이트,강남구,압구정동
20190130,2,20200320,몬스터브레드,마포구,성산동
20190308,2,20201201,(주)웰빙식자재마트,관악구,봉천동
20190308,2,20200601,단과자 하우스,구로구,구로동
20190107,2,20190625,아이엔천연발효연구소,강남구,삼성동
20190107,2,20210617,꽈배기 마법사,송파구,잠실동
20190322,2,20190410,브레드쇼,종로구,종로1가
20190327,2,20190613,빚은용산아이파크몰점,용산구,한강로3가
20190320,2,20210223,광화문살롱 마곡나루점,강서구,마곡동
20190214,2,20190710,마마다무과자점,영등포구,영등포동3가
20190221,2,20200720,리앨리스,동작구,사당동
20190212,2,20190819,(주)브레댄코 종각역점,종로구,종로1가
20190213,2,20200102,리암스(Liam's),서초구,서초동
20190108,2,20200318,Bready 브레디,용산구,이태원동
20190108,2,20200429,빚은 롯데마트 잠실점,송파구,잠실동
20190108,2,20191014,외계인방앗간 (강남언주역점),강남구,논현동
20190213,2,20210820,쎈아재빵집,도봉구,도봉동
20190110,2,20190215,강정이넘치는집,강남구,압구정동
20190306,2,20200106,빚은 롯데마트 송파점,송파구,문정동
20190329,2,20201021,주식회사 이흥용과자점,중구,충무로1가
20190207,2,20190215,벤키,강남구,삼성동
20190207,2,20191125,쿠킹스노우(COOKING SNOW),관악구,봉천동
20190327,2,20210222,(주)태극당제과,성북구,동선동1가
19940915,2,20101208,라케익,성북구,장위동
20140203,2,20180808,브래드쇼(Bread Show),용산구,한남동
20140411,2,20140708,케르반베이커리,용산구,이태원동
20140818,2,20150722,파파베이커(PaPa Baker),용산구,이태원동
20000530,2,20060329,미미스타베이커리,은평구,대조동
20000623,2,20100326,카페뚜레쥬르(녹번점),은평구,응암동
20100527,2,20170526,몽블랑제,은평구,갈현동
20100618,2,20150210,데이앤데이 은평점4,은평구,응암동
20100630,2,20110830,빵마을,은평구,응암동
20071008,2,20071016,인더파크,용산구,한남동
20020527,2,20060601,뚜레쥬르,용산구,도원동
20161018,2,20180504,브레댄코,용산구,효창동
20161024,2,20180509,규크로아상,용산구,용산동2가
20161024,2,20190625,모비(MO.B),용산구,문배동
20170112,2,20190211,대만제과 대길,용산구,보광동
19941020,2,20150330,무과수제과,성북구,석관동
19941230,2,20110811,아리랑과자점,성북구,정릉동
20100519,2,20150608,파리바게뜨 은평수색점,은평구,수색동
20100624,2,20100809,따삐오베이커리,은평구,역촌동
20100630,2,20110630,빵굽는사람들,은평구,응암동
19950112,2,20080919,케익하우스 쎄봉,성북구,종암동
19950322,2,20170814,박봉석과자점,성북구,종암동
20100519,2,20110311,(주)조선호텔베이커리 데이앤데이 은평점2,은평구,응암동
20071128,2,20150702,코코호도 은평구청점,은평구,녹번동
20160804,2,20180123,피어커피로스터스,용산구,한남동
20160919,2,20181119,희희락락,용산구,청파동2가
20100316,2,20110502,The cookie hole(더쿠키홀),은평구,갈현동
20100518,2,20200529,해바라기 빵집,은평구,갈현동
20130603,2,20160601,노엘블랑,용산구,신계동
20150130,2,20150216,(주)올가홀푸드용산아이파크몰점,용산구,한강로3가
20150223,2,20170221,(주)쿱스토어이촌점,용산구,이촌동
20100618,2,20150210,데이앤데이 은평점3,은평구,응암동
20071203,2,20090227,토야,은평구,갈현동
20080612,2,20100524,바로굼 빵터,은평구,갈현동
20080725,2,20110715,뚜레쥬르 응암 빅스타,은평구,응암동
20010416,2,20080305,케익하우스 가베,은평구,증산동
20100310,2,20120503,오픈베이커리,은평구,갈현동
20070306,2,20141027,빵굼터,은평구,불광동
19911114,2,20130827,빵굼터,용산구,보광동
19930524,2,20090408,빅브래드,용산구,이태원동
19930531,2,20051219,안데르센과자점,용산구,원효로2가
19940620,2,20111201,쌩미셀,용산구,한강로3가
19941202,2,20150114,파리바게뜨이태원2호,용산구,이태원동
20071009,2,20130214,행복한빵,은평구,대조동
20160225,2,20210218,베이크하우스(bakehouse),용산구,이태원동
20001107,2,20110328,던킨도너츠연신내점,은평구,갈현동
20160322,2,20161110,타르티나,용산구,청파동3가
20160325,2,20160614,미도리네꼬,용산구,용산동2가
20160425,2,20180724,블랑쉬케이크(BLANCHE CAKE),용산구,용산동2가
20160713,2,20180116,유월오일,용산구,이촌동
20100406,2,20110304,달콤케익,용산구,한남동
20100714,2,20160913,파리바게뜨 은평뉴타운 3지구점,은평구,진관동
19970214,2,20080130,던킨,용산구,이태원동
19970430,2,20111128,조경주베이커리,용산구,후암동
19970813,2,20110516,빠나미,용산구,청파동2가
20100903,2,20110930,벨로떼,은평구,신사동
19981205,2,20120220,크라운베이커리남영점,용산구,갈월동
20020617,2,20061027,크라운베이커리 후암동,용산구,후암동
20030403,2,20081103,씨제이푸드빌(주)뚜레쥬르한남직영,용산구,한남동
20000523,2,20070305,크라운베이커리한남직영점,용산구,한남동
20010210,2,20051221,뚜레쥬르산천삼성점(2),용산구,산천동
20020306,2,20210628,파리크라상 한남점,용산구,한남동
20091112,2,20121019,데디엔맘(DADDY&MOM),용산구,이태원동
20091215,2,20100514,기욤,용산구,한남동
20100115,2,20160720,케익만들기,마포구,서교동
20100120,2,20110818,뚜레주르용산아이파크몰점,용산구,한강로3가
20100216,2,20120816,모리마루,용산구,청파동2가
19960904,2,20090420,아래베이커리,용산구,보광동
19961125,2,20140822,(주)신라명과용사의집,용산구,한강로3가
20091112,2,20141226,(주)조선호텔베이커리데이앤데이수색점2,은평구,수색동
20170308,2,20170619,설기떡방,용산구,한남동
20011117,2,20090323,에센브루,은평구,갈현동
20041117,2,20101202,빵굽는마을,은평구,응암동
20050620,2,20070330,후레쉬앤후레쉬베이커리,은평구,대조동
20020319,2,20090218,크라운베이커리 수색대리점,은평구,수색동
20140829,2,20190605,라부아뜨,용산구,이촌동
20020411,2,20090612,코코델리,은평구,불광동
20070516,2,20170327,뚜레쥬르(갈현중앙점),은평구,갈현동
20070522,2,20151104,노블베이커리,은평구,수색동
19820409,2,20080124,박종관 과자점,용산구,원효로3가
20090319,2,20160818,파리바게뜨용산파크타워점,용산구,용산동5가
20090403,2,20121120,파리바게뜨 신용산역점,용산구,한강로2가
20090501,2,20160422,아빵조아,용산구,보광동
19870221,2,20180312,파리바게트 이태원해밀턴점,용산구,이태원동
19870703,2,20100901,프랑세즈,용산구,한남동
20101123,2,20121016,GS25 은평사랑점,은평구,역촌동
20101122,2,20171206,몽 블랑제(Mon Boulanger),은평구,불광동
20090603,2,20100525,쌀람베이커리(보광점),용산구,보광동
20090619,2,20100618,(주)브레댄코,용산구,한강로2가
20120116,2,20170906,몽 블랑제(Mon Boulanger),용산구,한남동
20041002,2,20060512,파리바게뜨,용산구,한강로3가
20041002,2,20171124,던킨도너츠,용산구,한강로3가
20120224,2,20200427,달디(DAL D),용산구,이태원동
20120807,2,20200820,크레마롤,용산구,갈월동
19781218,2,20130118,빵굼터,용산구,청파동2가
19791212,2,20061130,몽마,용산구,서계동
19800701,2,20080411,무림,용산구,보광동
20050110,2,20090305,뚜레쥬르신용산점,용산구,한강로3가
20050308,2,20121231,악소,용산구,한남동
20050629,2,20060602,케키야(Kekiya),용산구,한남동
20010824,2,20150112,올레올레오베이커리,성북구,정릉동
20170517,2,20181211,빵사부식빵공방,성북구,동선동1가
20170612,2,20180823,엣지브라운,성북구,하월곡동
20170616,2,20180117,클레멘타인,성북구,동선동5가
20170818,2,20181102,티타임(Tea Time) & 웰덤치킨,성북구,정릉동
20151124,2,20210203,던킨도너츠 신촌명물점,서대문구,창천동
20160523,2,20170913,라본비,은평구,갈현동
19991011,2,20071025,정베이커리,성북구,길음동
19991025,2,20180711,맛있는베이커리,성북구,하월곡동
20150723,2,20160404,BAKER.SERENA J.(빵굽는 세레나),은평구,역촌동
20150723,2,20160902,행복이 가득한 빵집,은평구,응암동
20180416,2,20191016,한나식빵 북가좌점,서대문구,북가좌동
20100113,2,20171215,몽블랑제(Mon Boulanger),서대문구,북가좌동
20130917,2,20140728,우리동네 착한빵집,서대문구,북아현동
20150811,2,20180829,블롱쉬,은평구,진관동
19781202,2,20150327,케익하우스 밀레,성북구,장위동
20171026,2,20181015,꽃부인,은평구,구산동
20180110,2,20190426,해초식빵,은평구,역촌동
20131219,2,20141125,작은 평화,은평구,불광동
20140220,2,20181228,꽁스 고로케,은평구,신사동
20140411,2,20150924,브레드 칸,은평구,신사동
20140501,2,20151021,paar(파),은평구,진관동
20140514,2,20170615,국민푸드,은평구,구산동
20140602,2,20160928,브레드 샘,은평구,갈현동
20140703,2,20150306,빵집 끌레멘떼(Bakery CLEMENTE),은평구,역촌동
20140709,2,20190808,기브앤테이크,은평구,녹번동
20030827,2,20100823,빵고을,성북구,상월곡동
20031020,2,20161011,뚜레쥬르(정릉풍림점),성북구,정릉동
20021022,2,20100806,파라(PARA),성북구,종암동
20030227,2,20060331,크라운베이커리,성북구,동소문동7가
19991210,2,20120229,델리명과,성북구,안암동3가
20000324,2,20060125,파리바게뜨 장위점,성북구,장위동
20000329,2,20171229,빵굼터,성북구,하월곡동
20071012,2,20090601,빵또와베이커리,성북구,돈암동
20071017,2,20160426,뚜레쥬르미아현대점,성북구,길음동
20071024,2,20170210,뚜레쥬르월곡역점,성북구,하월곡동
20071024,2,20110706,빵하우스,성북구,동선동4가
20071101,2,20131217,레드빈1,성북구,길음동
20071112,2,20180115,뚜레쥬르한성대입구역점,성북구,삼선동1가
20071126,2,20081204,오븐속행복,성북구,돈암동
20071127,2,20180831,보시엘드파리,성북구,하월곡동
20080228,2,20081030,제이엠비베이커리,성북구,장위동
20080306,2,20130801,맛나당,성북구,길음동
20080516,2,20111220,영국빵집,성북구,장위동
